URL,Title,Author,Genres
https://www.goodreads.com/book/show/85831883-mujibnogorer-sabu,Mujibnogorer Sabu,Shawkat Osman,N/A
https://www.goodreads.com/book/show/53078866,মহিষকুড়ার উপকথা ও একটি খামারের গল্প,Amiya Bhushan Majumdar,N/A
https://www.goodreads.com/book/show/17834254,ধুলোবালি,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/29867042,রাতের গাড়ি,Nihar Ranjan Gupta,N/A
https://www.goodreads.com/book/show/27154047,কবির কলমে বিশ্বকাপ,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/17736479,গোগোল অমনিবাস,Samaresh Basu,N/A
https://www.goodreads.com/book/show/35717747,ডেনজার গার্ল,Humayun Kabir,Westerns
https://www.goodreads.com/book/show/29913976,দান্তে ও বিয়াত্রিচে,Narayan Sanyal,N/A
https://www.goodreads.com/book/show/43317250-a-confluence-of-minds,A Confluence of Minds: The Geddes-Tagore Reader,Patrick Geddes,N/A
https://www.goodreads.com/book/show/56524856,জলতরঙ্গ,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/17976141,দ্বিতীয় আততায়ী,Moti Nandi,N/A
https://www.goodreads.com/book/show/21522519,জাদুর দেশে জগন্নাথ,Sailen Ghosh,N/A
https://www.goodreads.com/book/show/171376710-samika,Samika,Bimal Kar,N/A
https://www.goodreads.com/book/show/55133507,রাত্রিশেষ,Ahsan  Habib,N/A
https://www.goodreads.com/book/show/218259123-gitanjali,Gitanjali : Song Offerings,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/29569176,কোয়ান্টাম রসায়ন,Humayun Ahmed,Science
https://www.goodreads.com/book/show/212264935-meditaciones,Meditaciones: seis ensayos de filosofía y estética ; seguidos de veinte poemas inéditos,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/62845836-rabindranath-tagore-hindi-kahaniyan---colourful-pictures---for-childre,Rabindranath Tagore (Hindi Kahaniyan) - Colourful Pictures - for Children,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/22111366,নন্টে ফন্টে সমগ্র,Narayan Debnath,"Comics, Graphic Novels"
https://www.goodreads.com/book/show/109061763-gulpoguccho,Gulpoguccho,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/23396788,রূপদর্শী সংগ্রহ ১,Gour Kishore Ghosh,N/A
https://www.goodreads.com/book/show/109074465-muktijuddher-kobitasamogro,Muktijuddher Kobitasamogro,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/24923187,লোকযাত্রা আধুনিকতা সাহিত্য,Hasan Azizul Huq,N/A
https://www.goodreads.com/book/show/212071782-uhrilauluja,Uhrilauluja,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/51975219,N/A,N/A,N/A
https://www.goodreads.com/book/show/35498323,N/A,N/A,N/A
https://www.goodreads.com/book/show/31895255,दस प्रतिनिधि कहानियाँ : रबीन्द्रनाथ ठाकुर,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/14777451,হিমুর মধ্যদুপুর,Humayun Ahmed,"Fiction, Humor, Novels"
https://www.goodreads.com/book/show/15424680,বারান্দা ও অন্যান্য,Bani Basu,N/A
https://www.goodreads.com/book/show/18811540,Дъждовни перли,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/30139371,শ্রাবণ রাজা,Saul Bellow,"Fiction, Classics, Africa"
https://www.goodreads.com/book/show/17884625,হাজারদুয়ারী,Buddhadeb Guha,Fiction
https://www.goodreads.com/book/show/55555563,N/A,N/A,N/A
https://www.goodreads.com/book/show/139519241-sujon-horbola,Sujon Horbola | সুজন হরবোলা,Satyajit Ray,N/A
https://www.goodreads.com/book/show/89768584-layeli-mojnu,Layeli Mojnu,Ahmed Sharif,N/A
https://www.goodreads.com/book/show/59588333,লুৎফ উল্লা,Rakhaldas Bandyopadhyay,N/A
https://www.goodreads.com/book/show/58096323-atal-joler-sahar---adrish-bardhan---kalpabiswa-publications,Atal Joler Sahar - Adrish Bardhan - Kalpabiswa Publications: অতল জলের শহর - অদ্রীশ বর্ধন - কল্পবিশ্ব পাবলিকেশনস,Adrish Bardhan,N/A
https://www.goodreads.com/book/show/43461650-canti-e-poesie,Canti e Poesie,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/147910090-rupantar-1925-leather-bound,Rupantar 1925 [Leather Bound],Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/2920376-rows-and-rows-of-fences,Rows and Rows of Fences: Ritwik Ghatak on Cinema,Ritwik Ghatak,Film
https://www.goodreads.com/book/show/201213940-gitanjal-song-offerings,Gitanjal; Song Offerings: in large print,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/54189769,বুকের পাথর,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/53102184,আদিবাসী জগৎ,Verrier Elwin,Biography
https://www.goodreads.com/book/show/140882108-feluda-samagra-vol-1-2-set,FELUDA SAMAGRA VOL.1-2 SET,Satyajit Ray,N/A
https://www.goodreads.com/book/show/24066796,ধোঁকার ডালনা,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/17834247,বনী,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/20642126--,হচ্ছে-হবে,Tarapada Roy,N/A
https://www.goodreads.com/book/show/324587.Body,Body,Mahasweta Devi,N/A
https://www.goodreads.com/book/show/36899543,গোয়েন্দা গল্প,হেমেন্দ্র কুমার রায়,N/A
https://www.goodreads.com/book/show/22477203,কিরীটী অমনিবাস ২,Nihar Ranjan Gupta,"Mystery, Detective"
https://www.goodreads.com/book/show/36348840,মধুময়,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/202987546-tagore-s-poems-for-children-chines-english-version,Tagore's Poems for Children (Chines-English Version),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/161617832,বাঙলা ভাষা: ১ম খণ্ড,Humayun Azad,N/A
https://www.goodreads.com/book/show/45171816--,নবনীতা দেবসেন গল্পসমগ্র -১,Nabaneeta Dev Sen,N/A
https://www.goodreads.com/book/show/2276369.El_cartero_del_rey_El_asceta_El_rey_y_la_reina,El cartero del rey / El asceta / El rey y la reina,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/54593788-selected-short-stories,Selected Short Stories: Book 1,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/200365243-song-offerings,Song Offerings: Gitanjali,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/134577891-symbolist-drama,"Symbolist Drama: An international Collection [Paperback] [2001] (Author) Andrei Bely, August Strindberg, Paul Margueritte, Maurice Maeterlinck, Hugo von Hoffmansthal, Rabindranath Tagore, William Butler Yeats, Stanislaw Przybyszewski, Ramon del Valle, ...",Daniel Gerould,N/A
https://www.goodreads.com/book/show/17661034--,ব্রজদার গুল্প-সমগ্র,Gour Kishore Ghosh,N/A
https://www.goodreads.com/book/show/208538916-narayan-gangopadhyay-rachanabali-vol-2-hardcover-narayan-gangopadhyay,Narayan Gangopadhyay Rachanabali Vol.2 [Hardcover] Narayan Gangopadhyay,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/13569838-manihara-and-other-stories,Manihara and Other Stories,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/169990292-kalera-nayaka,Kalera nayaka,Bimal Kar,N/A
https://www.goodreads.com/book/show/28524567,গীতিমাল্য,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/34682945,مروحة الليدي وندرمير ومسرحيات أخرى,حلمي مراد,Classics
https://www.goodreads.com/book/show/32370567,নানা রসের ৯টি উপন্যাস,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/83145901-the-autobiography-of-rabindranath-tagore,The Autobiography of Rabindranath Tagore,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/21984241,কুহকের দেশে,Premendra Mitra,N/A
https://www.goodreads.com/book/show/46016354,কাক কাহিনী,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/44138849--,স্বামী বিবেকানন্দ - এক অনন্ত জীবনের জীবনী,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/20746155,পথের কাঁটা,Sharadindu Bandyopadhyay,"Detective, Mystery, Thriller"
https://www.goodreads.com/book/show/33633841,অবাক জলপান ও ঝালাপালা,Sukumar Ray,"Classics, Comedy"
https://www.goodreads.com/book/show/30580006,ভারতবর্ষ,Sandipan Chattopadhyay,N/A
https://www.goodreads.com/book/show/162198280,সেরা ভূতের গল্প,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/16269554-vol-14,"কর্ণেল সমগ্র, Vol-14",Syed Mustafa Siraj,N/A
https://www.goodreads.com/book/show/17739891,সিনেমার কথা,Gaston Roberge,N/A
https://www.goodreads.com/book/show/21180011,যে যেখানে যায়,Bani Basu,N/A
https://www.goodreads.com/book/show/38452586-masterji,Masterji,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/49859122,অকথিত কাহিনী,Shibram Chakraborty,N/A
https://www.goodreads.com/book/show/40192235,N/A,N/A,N/A
https://www.goodreads.com/book/show/17792797,এখনও সময় আছে,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/46220143,তারিণীখুড়ো ও বেতাল,Satyajit Ray,N/A
https://www.goodreads.com/book/show/60637073,বন্দনার বাগান,Shankha Ghosh,N/A
https://www.goodreads.com/book/show/21521895,সুখদুঃখ,Ramapada Chowdhury,N/A
https://www.goodreads.com/book/show/20942979,আপন কথা,Abanindranath Tagore,Nonfiction
https://www.goodreads.com/book/show/49005400-classics-for-holidays---ultimate-collection,Classics for Holidays - Ultimate Collection: 150 Timeless Masterpieces of World Literature in One Volume,William Shakespeare,N/A
https://www.goodreads.com/book/show/37671326,তারাপ্রসন্নের কীর্তি,Rabindranath Tagore,Short Stories
https://www.goodreads.com/book/show/35217763,স্রুরা আছেন,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/140011196-rabindra-upannas-samagra,Rabindra Upannas Samagra,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/61110818,পাতায় পাতায় রহস্য,Adrish Bardhan,N/A
https://www.goodreads.com/book/show/58118203,অন্ধকারের হাতছানি,Narayan Debnath,N/A
https://www.goodreads.com/book/show/17800243,নিকট ও দূরের প্রসঙ্গ,Ahmed Sofa,N/A
https://www.goodreads.com/book/show/25952189,অভিশপ্ত নগরী,Satyen Sen,Fiction
https://www.goodreads.com/book/show/130129755-soronarthir-suborno-rekha,Soronarthir Suborno Rekha | শরণার্থীর সুবর্ণরেখা,Selina Hossain,N/A
https://www.goodreads.com/book/show/31189208,বাক্যতত্ত্ব,Humayun Azad,N/A
https://www.goodreads.com/book/show/54594580,পতি পরম গুরু,Bimal Mitra,N/A
https://www.goodreads.com/book/show/58568161,পানিমুড়ার কবলে,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/124950811-mahabharat---kaliprasanna-singha-part-1--boiraag-publication,Mahabharat - Kaliprasanna Singha-Part 1- Boiraag Publication: মহাভারত - কালীপ্রসন্ন সিংহ অনূদিত - প্রথম খন্ড,Kaliprasanna Singha,N/A
https://www.goodreads.com/book/show/52771442-sharatchandra-ki-yaadgar-kahaniyan,Sharatchandra ki Yaadgar Kahaniyan,Sarat Chandra Chattopadhyay,N/A
https://www.goodreads.com/book/show/73676121-masterpieces-to-go---ultimate-holiday-read,Masterpieces to Go - Ultimate Holiday Read: 150 Timeless Classics of World Literature in One Volume,Johann Wolfgang von Goethe,N/A
https://www.goodreads.com/book/show/38589799,মণিবেগম,Shaktipada Rajguru,N/A
https://www.goodreads.com/book/show/217049133-my-reminiscences,MY REMINISCENCES,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/22475931,কলঙ্ককথা,Nihar Ranjan Gupta,N/A
https://www.goodreads.com/book/show/23354974-4x5,4x5,Στέφανος Ελμάζης,N/A
https://www.goodreads.com/book/show/40998659-kabita-samagra-vol-i,Kabita Samagra Vol. I,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/54844783,শ্রেষ্ঠ হিমু,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/148386583-suradhuni-kabya-vol-12-1878-leather-bound,Suradhuni Kabya Vol. 12 1878 [Leather Bound],Dinabandhu Mitra,N/A
https://www.goodreads.com/book/show/31131016--,"দ্বিজাতিতত্ত্ব, নিয়তিবাদ ও বিজ্ঞান-চেতনা",Jatin Sarker,N/A
https://www.goodreads.com/book/show/57037022,অন্নদাশঙ্কর রায়ের রচনাবলী ৮,Annada Shankar Ray,N/A
https://www.goodreads.com/book/show/26595029-vol-8,"কর্ণেল সমগ্র, Vol-8",Syed Mustafa Siraj,N/A
https://www.goodreads.com/book/show/20956899,মোল্লা নাসীরুদ্দীনের গল্প,Satyajit Ray,"Humor, Short Stories, Fiction"
https://www.goodreads.com/book/show/22665531,হিরো : একটি ব্লু-প্রিন্ট,Mahasweta Devi,N/A
https://www.goodreads.com/book/show/18516247--,না-মানুষী 'বিশ্বকোষ' ১,Narayan Sanyal,N/A
https://www.goodreads.com/book/show/32618952,মনের অসুখ,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/29756051,মহাজীবনের কাব্য,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/93252768-i-like-the-world-so-much-hardcover,I Like the World So Much (Hardcover),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/25152655,উপন্যাস সমগ্র ৬,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/37857989-las-p-as-del-puercoesp-n,Las púas del puercoespín: Los misterios de Byomkesh Bakshi,Sharadindu Bandyopadhyay,N/A
https://www.goodreads.com/book/show/53773160-the-final-adventures-of-professor-shonku,The Final Adventures of Professor Shonku,Satyajit Ray,N/A
https://www.goodreads.com/book/show/146633155-choron-dhoni,choron dhoni,Al Mahmud,N/A
https://www.goodreads.com/book/show/15696103-khero-la-ba-a-s-nat-a-serao,Kheroẏāla baṃśa sānatāṛa seraoẏā,Lusaurama Muramu,N/A
https://www.goodreads.com/book/show/26094125,শ্রেষ্ঠ অবনীন্দ্রনাথ [নালক। বুড়ো আংলা। রাজকাহিনী। শকুন্তলা। ক্ষীরের পুতুল],Abanindranath Tagore,N/A
https://www.goodreads.com/book/show/36516478,টিনটিন: আশ্চর্য উল্কা,Samaresh Majumdar,Comics
https://www.goodreads.com/book/show/160418189-caramel-doll,Caramel doll,Abanindranath Tagore,N/A
https://www.goodreads.com/book/show/31130987,শিক্ষাবিষয়ক প্রবন্ধ,Jatin Sarker,N/A
https://www.goodreads.com/book/show/53300949,প্রভাত সঙ্গীত,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/18490569,আমার মা সব জানে ২য় খন্ড,Adrish Bardhan,N/A
https://www.goodreads.com/book/show/28257459,নির্বাচিত সায়েন্স ফিকশন ও ফ্যান্টাসি,Humayun Ahmed,Science Fiction
https://www.goodreads.com/book/show/17184135-wonder-world-and-other-stories,Wonder-World and other stories,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/167711756-sisu-sahitya,Sisu Sahitya,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/26198977,আমি কার কে আমার,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/38716922,চেতাকে নিয়ে চীবর,Debesh Roy,N/A
https://www.goodreads.com/book/show/18589290,লাডলী বেগম,Narayan Sanyal,N/A
https://www.goodreads.com/book/show/221309238-best-works-of-rabindranath-tagore,"Best Works of Rabindranath Tagore: Insightful Works on Identity, Culture & Social Commentary (including Gora, Kabuliwala, The Postmaster & more!)(Grapevine ... अधिक सहित!)(ग्रेपवाइन बुक्स)",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/16695309,মাধুরীলতার ডায়েরী,Protiva Bose,N/A
https://www.goodreads.com/book/show/6092768-kanchan-jangha,Kanchan Jangha,Satyajit Ray,N/A
https://www.goodreads.com/book/show/1724609._,সাত সমুদ্র তের নদী,Bimal Mitra,N/A
https://www.goodreads.com/book/show/109076391-rochonaboli---6th-vol,Rochonaboli - 6th Vol.,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/59015549-bori-ar-shoshur-moshai,bori ar shoshur moshai,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/17976129,সাদা খাম,Moti Nandi,N/A
https://www.goodreads.com/book/show/15848697,মানবজমিন,Shirshendu Mukhopadhyay,"Fiction, Novels, Classics"
https://www.goodreads.com/book/show/21461172,খর যৌবনের বন্দী,Abdullah Abu Sayeed,N/A
https://www.goodreads.com/book/show/146688957-the-letters-of-sir-rabindranath-tagore-1921-leather-bound,The Letters Of Sir Rabindranath Tagore 1921 [Leather Bound],Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/161365001-aves-errantes,Aves Errantes,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/15824419,তৃষ্ণা,Zahir Raihan,"Fiction, Romance, Classics"
https://www.goodreads.com/book/show/17840396,রাজা উজীর,Syed Mujtaba Ali,N/A
https://www.goodreads.com/book/show/38609627--,আহমদ ছফা রচনাবলি - ৫ম খণ্ড,Ahmed Sofa,N/A
https://www.goodreads.com/book/show/30578969,রুবি কখন আসবে,Sandipan Chattopadhyay,N/A
https://www.goodreads.com/book/show/38615474,মনে মনে,Nimai Bhattacharya,N/A
https://www.goodreads.com/book/show/214765073-phatik-chand,Phatik Chand,Satyajit Ray,N/A
https://www.goodreads.com/book/show/30362162,নিঃসঙ্গ পাইন,Jahanara Imam,N/A
https://www.goodreads.com/book/show/16145244,ভূতুড়ে ঘড়ি,Shirshendu Mukhopadhyay,"Fantasy, Science Fiction, Childrens"
https://www.goodreads.com/book/show/44783100,দৌলত শাহ'র অদ্ভুত কাহিনী,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/11995714,দরজার ওপাশে,Humayun Ahmed,"Fiction, Novels, Drama"
https://www.goodreads.com/book/show/206579983-love-poems-of-tagore,Love Poems of Tagore,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/33965421,ভাবুক সভা,Sukumar Ray,N/A
https://www.goodreads.com/book/show/44600372,বই কেনা,Syed Mujtaba Ali,N/A
https://www.goodreads.com/book/show/97130901-kobitashomogro-1-sr,Kobitashomogro-1[Sr],Shamsur Rahman,N/A
https://www.goodreads.com/book/show/54445524,জীবন,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/32050139-vol-5,"কর্ণেল সমগ্র, Vol-5",Syed Mustafa Siraj,N/A
https://www.goodreads.com/book/show/31131096--,আমাদের চিন্তাচর্চার দিক্‌-দিগন্ত,Jatin Sarker,N/A
https://www.goodreads.com/book/show/98839310-ami-keno-isware-biswas-kori-na,Ami Keno Isware Biswas Kori Na,Prabir Ghosh,N/A
https://www.goodreads.com/book/show/44330053,এক মহিলার ছবি,Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/22714487,গল্পমালা ১,Narendranath Mitra,N/A
https://www.goodreads.com/book/show/56291886-green-biocomposites-for-biomedical-engineering,"Green Biocomposites for Biomedical Engineering: Design, Properties, and Applications",Md Enamul Hoque Ph.D,N/A
https://www.goodreads.com/book/show/25121317,ঠিকানা,Nabaneeta Dev Sen,N/A
https://www.goodreads.com/book/show/18690972,অর্জুন সমগ্র ৩,Samaresh Majumdar,"Detective, Mystery"
https://www.goodreads.com/book/show/28238483,বচন ও প্রবচন,Muhammad Habibur Rahman,N/A
https://www.goodreads.com/book/show/33640837,মনোরমা বসু মাসিমা,Satyen Sen,N/A
https://www.goodreads.com/book/show/16078200,মেঘদূত,Kālidāsa,"Poetry, India, Classics"
https://www.goodreads.com/book/show/208086986-loka-sahitya,Loka Sahitya,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/61072401,কিশোর রোমাঞ্চ অমনিবাস,Syed Mustafa Siraj,N/A
https://www.goodreads.com/book/show/60285152,জন্মান্ধ রমজান,Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/120378298-tin-fuler-jhar,Tin Fuler Jhar | তিন ফুলের ঝাড়,Abdullah Abu Sayeed,N/A
https://www.goodreads.com/book/show/39982995-the-twilight-moment-other-short-stories,The Twilight Moment & other short stories,Ashapurna Devi,N/A
https://www.goodreads.com/book/show/170501742-pabna-manoshik-hashpatal,Pabna Manoshik Hashpatal,Rabeya Khatun,N/A
https://www.goodreads.com/book/show/164330238-portfolio---abanindranath-tagore,Portfolio - Abanindranath Tagore,Abanindranath Tagore,N/A
https://www.goodreads.com/book/show/31692123,এক কম্বলের নিচে,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/17789904,পাতা ঝ'রে যায় ও অন্যান্য নাটক,Buddhadeva Bose,N/A
https://www.goodreads.com/book/show/139232760-lila-majumdar-rachana-samagra-vol-12,LILA MAJUMDAR RACHANA SAMAGRA VOL 12,Leela Majumdar,N/A
https://www.goodreads.com/book/show/101171982-shrestho-golpo,Shrestho Golpo | শ্রেষ্ঠ গল্প,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/51041616,অনাথবাবুর ভয়,Satyajit Ray,Horror
https://www.goodreads.com/book/show/220079299-bhramar-sahitya-samagra-2,Bhramar Sahitya Samagra 2,Samaresh Basu,N/A
https://www.goodreads.com/book/show/62569059-footpather-dokan-collection-of-stories-memoirs-travelogues-essays,"FOOTPATHER DOKAN | Collection of Stories, Memoirs, Travelogues & Essays | Bengali Book | Shirsendu Mukhopadhyay",Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/169427213-india-s-heritage,India's heritage,Humayun Kabir,N/A
https://www.goodreads.com/book/show/17903378,মা ও মেয়ে,Atin Bandyopadhyay,N/A
https://www.goodreads.com/book/show/38894872,ছায়া পূর্বগামিনী,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/53266917,সেই সময় ২,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/56488222,একা এবং কয়েকজন,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/19491488,চক্ষে আমার তৃষ্ণা,Humayun Ahmed,"Fiction, Contemporary, Drama"
https://www.goodreads.com/book/show/30329705,গুগুনোগুম্বারের দেশে,Buddhadeb Guha,"Adventure, Fiction, Nature"
https://www.goodreads.com/book/show/33844097,পথের বাউল,Shaktipada Rajguru,N/A
https://www.goodreads.com/book/show/17344556,লোটাকম্বল,Sanjib Chattopadhyay,"Fiction, Comedy, Drama"
https://www.goodreads.com/book/show/51252981,নীললোহিতের চোখের সামনে,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/17976097,ভালো ছেলে,Moti Nandi,N/A
https://www.goodreads.com/book/show/25556706,ঋণ,Shirshendu Mukhopadhyay,"Mystery, Detective, Thriller"
https://www.goodreads.com/book/show/40043583,জিভ কাটল নতুন বউ,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/42606389,বিপন্ন পরিবেশ,Abdullah Al-Muti,N/A
https://www.goodreads.com/book/show/34419391,একাকিনী,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/18172217,কুহুরানী,Humayun Ahmed,"Fiction, Novels"
https://www.goodreads.com/book/show/211273804-those-days,Those Days,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/31131088,বিচিত্রবিধ বিচার বিবেচনা,Jatin Sarker,N/A
https://www.goodreads.com/book/show/41224431,হাড় কাঁপানো ভুতের গল্প​,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/129505632-der-mann-aus-kabul,Der Mann aus Kabul,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/53000766,অলৌকিক,Bimal Kar,N/A
https://www.goodreads.com/book/show/168355683-roctokorobi---a-drama,Roctokorobi - A Drama,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/30985094,দস্যু বনহুরের নতুন রূপ,Romena Afaz,N/A
https://www.goodreads.com/book/show/31145470,যে যেরকম থাকে,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/114828187-ki-shreshth-kahaniyan,Ki Shreshth Kahaniyan,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/25339011,হারামির হাতবাক্স,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/52503618-pashani-aur-patni-ka-patra,Pashani Aur Patni Ka Patra,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/30300843,স্বপ্নের বাজার,Samaresh Majumdar,Fiction
https://www.goodreads.com/book/show/50439289-professor-shonku-shonku-r-shoni-r-dosha,Professor Shonku Shonku-r Shoni-r Dosha,Satyajit Ray,N/A
https://www.goodreads.com/book/show/40180671-won-tolla-the-parrot-s-tale,"Won-Tolla ""The Parrot's Tale""",Chaitanya Modak,N/A
https://www.goodreads.com/book/show/54841105-fantastic-feluda-rahasyakatha---mrutyughar,Fantastic Feluda Rahasyakatha - Mrutyughar,Satyajit Ray,N/A
https://www.goodreads.com/book/show/3977902-aids-sutra,AIDS Sutra: Untold Stories from India,Negar Akhavi,"Nonfiction, India, Essays"
https://www.goodreads.com/book/show/139079096-kathkoylar-agun-bangla-upanyas,Kathkoylar Agun | কাঠকয়লার আগুন | Bangla Upanyas,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/38884253,হাসির আড়ালে,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/17884719,ছৌ,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/58649683,দিন যায় দিন আসে,Rahat Khan,N/A
https://www.goodreads.com/book/show/31131051,বরণীজনের স্মৃতি কৃতি নীতি,Jatin Sarker,N/A
https://www.goodreads.com/book/show/23941875,দ্য হাউন্ড অফ দ্য বাস্কারভিলস,Arthur Conan Doyle,"Mystery, Fiction, Crime"
https://www.goodreads.com/book/show/24245477,রাঢ়বঙ্গের গল্প,Hasan Azizul Huq,N/A
https://www.goodreads.com/book/show/108590751-avare-kuslar,Avare Kuslar,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/59083190,পাঁচটি উপন্যাস,Moti Nandi,N/A
https://www.goodreads.com/book/show/214893637,কল্যাণীয়াসু,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/105888083-aus-indischer-seele,Aus indischer Seele: Drei Erzählungen,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/50514191-sagar-theke-fera,Sagar Theke Fera,Premendra Mitra,N/A
https://www.goodreads.com/book/show/25535866,অনেক কথন,Shawkat Osman,N/A
https://www.goodreads.com/book/show/21522498,টোরা আর বাদশা,Sailen Ghosh,N/A
https://www.goodreads.com/book/show/89717255-bishhonobi-hazrat-muhammad,Bishhonobi Hazrat Muhammad,Abdul Mannan Syed,N/A
https://www.goodreads.com/book/show/31440072,তিনটি উপন্যাস,Jibanananda Das,N/A
https://www.goodreads.com/book/show/20934432,শিবি,Moti Nandi,Novels
https://www.goodreads.com/book/show/63315462,হয়বদন,Girish Karnad,"Plays, Fiction, Drama"
https://www.goodreads.com/book/show/169970274-hiramon,Hiramon,Jasimuddin,N/A
https://www.goodreads.com/book/show/216359161-a-zero-dollar-boy,A Zero Dollar Boy: A Journey To Become Billionaire,Satyajit Ray,N/A
https://www.goodreads.com/book/show/20931106,আমি রেণু,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/109067976-narir-khomotayon-rajniti-o-andolon,Narir Khomotayon Rajniti O Andolon,Selina Hossain,N/A
https://www.goodreads.com/book/show/203723793-later-poems,Later Poems,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/58806808,সকলি গরল ভেল,Nihar Ranjan Gupta,N/A
https://www.goodreads.com/book/show/27067615--,ভালো-বাসার বারান্দা,Nabaneeta Dev Sen,N/A
https://www.goodreads.com/book/show/209868598-90-masterpieces-you-must-read-vol-2,90 Masterpieces You Must Read (Vol.2): Exploring the Depths of Literary Excellence,Johann Wolfgang von Goethe,N/A
https://www.goodreads.com/book/show/57656019-the-shadow,The Shadow,Manik Bandopadhyay,N/A
https://www.goodreads.com/book/show/98840680,দুই সমুদ্রে,Debesh Roy,N/A
